video ID,uploader,age,category,length,views,rate,ratings,comments,num related,ap,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29
-PhRK81lnXc,Sasuke286,1236,People & Blogs,12,245,0,0,3,20,1.8,yhniz_YHBvo,CF7RkVk3mXs,eMCoBvPh6ZE,n2Gzfvje_JU,hBmKoH9gFd8,sgqzrzPJPzE,ZxdTluHpIvQ,pMWNpwM_XL4,uEBrUD9gFeM,p6TVUQ19A6M,Siqy7t4yQbg,vFqgu-Z3828,1-qxOnerXHs,WJcWToauIyU,MzPMq-ue-_I,SnfqeXXlfHU,UjGasmUudMo,6w-FXb8TLmc,LS3n8Whzymo,q34JlDsrwb8
IDwP5Nf7UUA,spooksv,880,People & Blogs,235,1053,5,4,3,20,3.4,T6CZpdSVSOM,1xIhFEJWZto,Ol8s6x8rva8,2u-6-arQFyc,sHIV_2PyVGw,4VjPex2ihS0,iPtm27yfx40,ufLE_7PKZpU,vSAedthiKbc,no7trKhbTAw,o5_VXc0KjMc,FCeBl_WPi5Y,trK4BRS-rLo,AlMGxj6Pl_A,YcggmYURVtI,CQgTILYgeTo,ane_hURY4CA,IfE6iTbcz9o,6L5nhU3Ap6c,C6ZAbNaO_fA
epI_J_Wfk2E,figo10666,912,People & Blogs,366,5740,4.92,12,8,0,9.6,,,,,,,,,,,,,,,,,,,,
_5XDBTVOQ-c,lele892006,1130,People & Blogs,277,483,0,0,0,20,0,iVHEFk-s_0E,tvIJpnk6pog,JvKQhh7NdxQ,FNpbi2uXsz0,YLj8Z38OLro,qxnqdPRDInQ,0J8X5fVqZE8,DVIJq8arkZw,1Uz7HdMtc_g,pAZxTxrvbxI,dRwVvn8UQb4,V1wk5nj0RR0,-RyOscgvP1o,iX0VvmQ3fKA,6iywjx2rBg4,dLEubvE5ZQ4,5kKXaBXSKr8,UiXDpZCK4g4,JDYdifMfaq0,xx_-qHn73Xk
D-vp4IA-BZA,sikasikasikapaa,1230,People & Blogs,119,251,0,0,10,0,6,,,,,,,,,,,,,,,,,,,,
nBxX5q3nh7c,Amilgz,799,People & Blogs,10,2646,5,5,0,0,2,,,,,,,,,,,,,,,,,,,,
Wi5ywErtuiY,XLVII79,1198,People & Blogs,68,432,5,2,1,20,1.4,6MZQYDWwavM,36VZ7TSGROA,1RG9OmcWGXU,-Zfk-dkbt_Q,dND12dEu--g,4qbxOjyjA7A,qoBJmRTb-7E,b7fbttk4GZU,JRUSteQ2_OI,dAZEs2uh_-A,tpc7GctGOJM,kBP8uOB9ELk,WbuRrqfIqD0,wnF4tz0hAP8,50T4v6F7UJs,cA8guwPbFFo,7JX_JxTDsSI,ogA_vrb6qxc,EC2zjWt6Goo,36Updo2DJtc
zeRgSlr0x_c,RGAFRANK,1184,People & Blogs,520,4938,4.76,17,27,0,23,,,,,,,,,,,,,,,,,,,,
m3sYTO03Etg,crishv,1112,People & Blogs,321,15632,5,4,11,20,8.2,A0uCeZagWnM,Y4Pdzv8GXAo,O0ACoiCMcjo,zlT9kkUttos,z2Cm1WclipA,VDB_ufYmgvY,4xUlVcNPb84,bGFBMXXvsuE,8_OgGjW1FTk,PeCkJO5R_gs,e5IVIjs6QGE,mZwvaBC9aKU,-Badz5SO7PM,z9OGfBGOCpk,kM86FA-2a9U,SYkoIVk42oQ,iH5KgL7zK9s,U1yQwtvENIo,uWEPtIzklBE,lnI5Nm7vbfk
AsILcS2s_JY,1982juanito1982,918,People & Blogs,165,599,0,0,1,0,0.6,,,,,,,,,,,,,,,,,,,,
jOI_TS8gCCQ,Edgar20394,863,People & Blogs,233,18653,4.44,16,27,0,22.6,,,,,,,,,,,,,,,,,,,,
cr-mhaTahW8,BaltimoreClubMD,1248,People & Blogs,110,738,5,3,4,20,3.6,DT8rSGH2RjQ,71hpKR4Yz4w,hwyRIBNYQzg,UnHhCHwDUwU,C1vIPC94QeU,g3pg4FGHm68,7TPXw34rLs8,EpchwaHJSdA,L4NYP4KjMaY,7gL6d0_kf3s,uUvX75cZ4Yw,kIf2Ndrc0hk,7VO05mMpA3A,3-3i1FHsOBQ,M7yiKvP6Mqc,OUiyiFA_neY,EQRaLbKjmvg,z69vr3KmTFI,fqcdxWb-fl0,STdDB7R51m4
G40JLYqroZU,kroniks310,1144,People & Blogs,162,6846,4,4,4,20,4,Jvc4ssGL0ZQ,EZw_YTrHETQ,C5q1LQUnJZY,wZFiUOU-PjY,zVb4IxlhYyk,F_ygEEXzY1Q,UbL8EMR7eqc,pOxKDH-bWPw,U6JqMc-Ywu4,rM8BGNk8tmo,JNL9DLtG-2U,LOow1XNmZ2g,_DEtqDQ7ThU,2GJzDtwlbhU,YDoojXid6hk,T6JcFv9ABFc,Uw0v6kkasMk,0_TMwUYiqkI,UXVbDZl5Umc,bee-lo7veHI
_DEtqDQ7ThU,kroniks310,1134,People & Blogs,135,779,5,2,1,0,1.4,,,,,,,,,,,,,,,,,,,,
nnk1J9ZcYZM,tatmoney,898,People & Blogs,568,2457,4.29,7,9,0,8.2,,,,,,,,,,,,,,,,,,,,
Hi-_mC77J8w,mikprecise,899,People & Blogs,496,649,3,1,1,0,1,,,,,,,,,,,,,,,,,,,,
g1Gktz5DMyQ,EJBEAST,884,People & Blogs,50,3992,4.8,5,4,20,4.4,K7TGt7FlX-M,4ilQjn9N9Zg,kkTE99_V62w,Uup_ZNn3wjo,5G42KTlqfSM,hAYOc3vxIs0,4NlxkG9bLko,Bagd4oUWK4I,tygn0kKDHzc,roA-B5Z7-XQ,JCmG4WUNA5s,vUwVZpBW4UM,4nYtbcR-zX4,UtIkZtTZyWk,T_CQkCZKkfw,lkdLkW4lHUY,yzpZERmV6r0,l5DakXtP6xI,7zMVGirXwzs,UQQXezVyfv0
lgcJ28EWdMc,thamixcitykingz,885,People & Blogs,186,674,0,0,0,20,0,Mt1chVm4PaU,JHj9NkIBYWk,Yy-cqmn7jsU,pu9uBBj1TZ4,wqY3veQDVM0,dIRoYuus_o8,XnTRANqKOYA,GNubMSeecrc,BELHs5KeTG0,ZQuLKU1Qkpg,Wz8tzEvlh4U,bDRxZOgVGAg,SkthAgC3YwU,qYO4cWstdt8,QULux--nNq4,xJhdRx_aDSo,3tzXWBTaIOo,_XuwRUgXEGo,19dLYqKUxAQ,60S1mQjp2YM
B6HnIUCHjRY,katey134,800,People & Blogs,206,6140,2.33,12,20,0,16.8,,,,,,,,,,,,,,,,,,,,
pu9uBBj1TZ4,Milkshake335,894,People & Blogs,247,796,0,0,5,0,3,,,,,,,,,,,,,,,,,,,,
LR6bU6VvZBk,avlis77,807,People & Blogs,300,2399,0,0,1,0,0.6,,,,,,,,,,,,,,,,,,,,
7B7OUX9K0xU,vangakelly,1071,People & Blogs,133,48246,4.62,42,61,20,53.4,Pjik-dW_y-I,ABtwpQ7Ee0E,QV7KP_du9NI,RnxHHU79X6Y,eOZcJn5ZBFM,I9igIFV3qXw,0Zpb55gf1ow,J10X67F-0xc,3zyel1osqY0,5_M2mqMxefw,WNmgP6OEcE4,yfF-UAl-Nsc,jmeb-JzUgYc,3IHbeUYBmh8,lxhxyqPclWY,fS9sec29gsk,nUykEAW3st0,L9LsSvFhrto,-2Ce0dmY7qg,hlKeH1aDhHo
wzghxyGHcrs,kaysha2201,561,People & Blogs,388,15918,4.29,7,1,20,3.4,vpmSsViAtU4,-YDDtp56zPE,WqKAZ3JGT24,_OIfAFZBuBY,Pjik-dW_y-I,YKmzAwvPUz0,J10X67F-0xc,_82x-6frZrI,I-mu5jkXOuM,7B7OUX9K0xU,LAl_QODjapY,q1bKYNIj76s,QV7KP_du9NI,NtSoL2IWflA,48G_ug5pJ48,bqwThSUKSmI,hWCgzqOomA4,DfNPQEtrGws,WNmgP6OEcE4,hV-sPxWOw8I
n1iUKzj1xSw,Romeuquaresma,917,People & Blogs,246,12654,3.55,11,11,20,11,CYgEW6saD9A,dRHvTQ4NeJo,4y-kx_jqvVY,Ud4Qdn642oU,hHgvOXHULUU,Bn5XkQdDzoQ,yHybm-gYXyU,F0w_B68qKhg,5pcngl1P_KU,-ocv11BHx5w,XYRg5fQhj-s,sNzLToWG098,JYI0CAc1cCk,v0LyY9ik0Cw,BdOyLaQFFng,qYkRhx-KdoA,XRCFCwWmddY,hCET-D7RW7g,4CkXhtw7UNk,ngz98jicPGw
bmIDFQ0-EZI,HelcioWP,550,People & Blogs,10,7291,0,0,1,20,0.6,ugIkC49j1xk,Ezwdz7J3Prk,W2nuCAOOUKk,PW-9_dZoEVo,yHybm-gYXyU,6Wlmop4Dfmw,H58lBX4h5UU,Vux7ZI6AsR4,KHg6h6nVoY4,QL56BSiqchs,2XjJKNqno7Y,UL6l9YniVro,A_7AAHfCjZ4,nDmhUNCXXOM,MYiys06l-3k,DfNPQEtrGws,I-HIJGuG7XE,vMyrOU4hmb4,GiuTkvlMCAc,4U2KTYJ8qdM
XC0T89xqg7E,soueduard,865,People & Blogs,73,14614,4.47,19,28,20,24.4,mOzx-oqKhKM,0f8Ff0Yrtds,RD-R8-v-34E,lhGE64bIoNQ,uxvt8u07KkA,FRK8Ei80iJg,chPuHrAO0Dg,mkSde8LuYFM,wDmsdPqqmvw,I2j4fYWeIRg,dizZs-vNRMU,vZOPLg1slnc,cT07OtuPyE0,GZdJrZnJF8U,uKlDyrIOgDg,dTMe6ffh2Z4,PHEcCF4Cpds,YK2VdXcXG6g,XsLwgCI5RdM,18Fx1BxlVuM
vKSSlVMCUVg,khalor,875,People & Blogs,159,2505,5,1,3,0,2.2,,,,,,,,,,,,,,,,,,,,
UOeYbx9JGY4,rhayson,810,People & Blogs,190,163616,3.71,17,15,0,15.8,,,,,,,,,,,,,,,,,,,,
dV66SrNjq1w,williamvidalokazl,868,People & Blogs,201,34869,3.86,14,19,20,17,_K2bHVYma0Q,zIkzxR1GVAI,9C2bkTZbK2Y,7nuU-EbkjN4,IB1DOxrsRBU,HdJS9ifq4Io,USdmq2D_4zE,RtTP4yHF1Go,lJdZ_HPZklg,YEBM_Oubu7o,rICYN4PhCKc,SIffM4pOdPs,sA87GhgfoV0,KVAX_kTcqTg,YwODGZIiht4,a18Y3JA-q_4,HJmWJdVdocI,fRAmN3S-Dew,UoM24Zolj20,UOeYbx9JGY4
fNqDy92Xohs,lofyk,876,People & Blogs,294,186,5,1,0,0,0.4,,,,,,,,,,,,,,,,,,,,
dizZs-vNRMU,soueduard,865,People & Blogs,121,3772,3.67,3,0,0,1.2,,,,,,,,,,,,,,,,,,,,
HZwN2Q1JP2E,metralha2,708,People & Blogs,75,12403,3.33,3,7,20,5.4,Au7fw0kCbpk,3CuRWZGlMrk,MS5lfVNJHVg,I-HIJGuG7XE,uxvt8u07KkA,RD-R8-v-34E,qgczvuyBTHc,dizZs-vNRMU,chPuHrAO0Dg,iOcivdExKCA,dTMe6ffh2Z4,7hZmt7KLYi0,_Dac2RcqQrA,uVRv8Bd24vg,b6EYVh30Ya0,rfEb4t4d7fY,wDmsdPqqmvw,XC0T89xqg7E,mATB2dUQWPA,bEsVXu2TqNM
Bc6UnK0QUjY,Xunguinha188,866,People & Blogs,25,36497,4.59,22,51,20,39.4,jfEpq-rEgpE,WF_dnV3axmQ,Vi__INnCzjg,iveNyghWjPs,qsMxbS86a4E,Znmpb-jEPnw,jCuimcwRBVs,xVkEsxVVq_A,-UksQ6oljoM,uTRpcaKC3kk,gYJcbBbHPgg,_CvMjWeLmrg,PL5_67Gdr-E,P4sRIN0DNxA,4phwi4TQuqc,8HVaZGVBFRA,N3nUT99xe5E,N3DWFBn3i9Q,WRWh7F9YDOQ,Het1w8QIMpI
42cDKwDff0A,patrickrichadson,786,People & Blogs,189,17766,3,2,4,20,3.2,qFL0dO8xtkQ,7hZmt7KLYi0,2XjJKNqno7Y,iwjteblKXuY,VmNo5SkEDHo,nQwR6nV2pMM,heAosETjR1Q,AaLMGVAhx6Q,pC0JXlKeBdw,dTMe6ffh2Z4,a7c09fF8dss,VAkY9AygQ7M,G97hV8R-sXY,NkjbXE9eSXk,GiVNWooFPvY,bEsVXu2TqNM,nK7ixB3Gw1I,F9FYLhJNGVA,6Cuuj05mxTA,2wEPWvnn9o8
iwjteblKXuY,sambongue,933,People & Blogs,43,5856,0,0,2,0,1.2,,,,,,,,,,,,,,,,,,,,
piCIFLgndLY,adrininadodi,1223,People & Blogs,228,48,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
dorLIeGiHyc,peardrop1992,1254,People & Blogs,316,238,5,6,3,20,4.2,SCZDhs4_BDY,uArXRuyqkZ8,zQ7hiEFk_2k,CHeV6o2xqcI,RieBwmw3Esk,ypM3bWd_wvg,yTP1_Mrj6eQ,Y2mzERHtTsY,ChrLyuAOu-c,G4tqncBkmic,C_5zpFwhcYg,QcI-2sTCvDY,ufB8wEJzbsU,A9rL-iCa-Jo,EsM4F04XcqI,ycPoSqxyLdg,gj_BbsOp7wY,yEPMEYFO3WU,vHkSDJmSgqo,Rk9R-J_GQg0
RieBwmw3Esk,LordoftheDance7,1252,People & Blogs,136,137,4.5,2,1,20,1.4,y-NzdM3y8ig,CHeV6o2xqcI,BvvL3-36kxI,qKTN7cVWL1E,sMDcBP1NM_k,C_5zpFwhcYg,dIvqW03KrAc,dorLIeGiHyc,aPraEieThcE,gejk0yaw6r8,uArXRuyqkZ8,ncyP1p73vKc,zQ7hiEFk_2k,SCZDhs4_BDY,aB1KMh9uO1E,Y2mzERHtTsY,F6iKWjmrsWE,yTP1_Mrj6eQ,4hiqCytT--k,ItulcZJB6cw
y-NzdM3y8ig,LordoftheDance7,1252,People & Blogs,263,250,5,6,8,20,7.2,CHeV6o2xqcI,C_5zpFwhcYg,RieBwmw3Esk,sMDcBP1NM_k,Oyr0lxnbA2o,dIvqW03KrAc,toiH_4Q5kmI,aPraEieThcE,fO9jjPYH2_s,Rk9R-J_GQg0,McQDsH3Usbg,F6iKWjmrsWE,aB1KMh9uO1E,QNKT_bi_GQw,4hiqCytT--k,qKTN7cVWL1E,Y2mzERHtTsY,ItulcZJB6cw,h9vWsVaifE4,gejk0yaw6r8
gEUXzpL22fs,5NI89,858,People & Blogs,48,6968,5,6,4,20,4.8,O8Hkd8KBeLc,Rg_mnrp2lbM,pWi-QCqF5CQ,hl7iDa5oDS8,6skcoiL6PCQ,m2JowK6J10U,fXkuALi_Fmg,AKhdwrOz5Ms,CQv5RsxELbo,vheaEqVvryc,KcoLEGGqU5A,V9MoEfX5R2M,fBuolU8Jaeo,FEb5XYc6PbA,9H1Ozbr9CgA,3StozqdqANU,9T0ZAsiCQ4U,y9QzRedUbxU,yURLwsfvEjw,BX0w4iyabMk
CQv5RsxELbo,Anndraya,884,People & Blogs,43,2757,3.44,9,14,0,12,,,,,,,,,,,,,,,,,,,,
9H1Ozbr9CgA,LuvJHutch,1076,People & Blogs,248,829,5,4,3,0,3.4,,,,,,,,,,,,,,,,,,,,
IFY5qAJFeFc,cnunleyjr,884,People & Blogs,213,622,1,2,0,0,0.8,,,,,,,,,,,,,,,,,,,,
65dy11TJUBE,cubicanj,1150,People & Blogs,193,99,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
qFOQDhPr6DQ,GiGgLz1994,870,People & Blogs,119,2262,4.65,17,16,20,16.4,llKN9w3-wtk,UScYEZRT1wk,aMCB5ESMhDM,jiHYPmhaKaE,Up9AtfX0VcY,GeBAZScqQt4,fFFSeXnneYs,txItpfPxzUc,plI3SnxKga4,hYFJ6LrvI9U,jrksoLqcGMA,eVEvcvDDmwE,H_qpgjWaz1E,k-UxvAj5g0c,m2JowK6J10U,bRho6LSB1sE,EMO2vBZ26yY,i7JFMjdIJ34,CbTIz_hpDYk,KAPmjkaV52Y
Bf406evhgPI,gigababy,798,People & Blogs,60,1072,3,4,3,0,3.4,,,,,,,,,,,,,,,,,,,,
9Q7XwXpJN60,MyMindIsShot,1244,People & Blogs,295,26,5,1,0,0,0.4,,,,,,,,,,,,,,,,,,,,
RjB426JO_dE,AmericasGotTalentHQ,1225,People & Blogs,97,4373,5,7,12,20,10,VBCHXn9g124,DdXpsLzrqFk,hDZxlUhlpYI,Us83ZSPsdIg,FZKE9bSrFLo,8Umu6aE98TI,RAsFYMhvCe0,dAU7p_tKIIk,UiNZ1t08b8M,2a_yq8Qfj8o,nwZIbGfKGGI,x239otedqm8,TqOdVeOzSsE,KZ-WE_bm7eQ,OchoaX6vGpM,R8kXLQOWMns,E7Q2B0rdp-8,HVLgwIO10VE,CXftkTLBfIw,zT0b-cJbw5s
IwoNISbzAhE,squashandbeer,1252,People & Blogs,150,86,5,3,0,0,1.2,,,,,,,,,,,,,,,,,,,,
RZ2wB6qAjLI,MossyOak83,1144,People & Blogs,608,1967,4.88,17,60,0,42.8,,,,,,,,,,,,,,,,,,,,
PS0c7YFHD-o,cruzscrillio,1166,People & Blogs,228,617,5,3,0,20,1.2,2-E6IlX2FI0,MrFMr3B7Njg,25TqayHJ0Dk,ysclVAOLOd8,P6oxqFnBtfc,QaBBBODL0l0,9LsI3faaDQQ,IIpk9HtYb-0,miipHGenofE,NfPgJ3jSEBs,NYgKceRlasQ,fOt11cxc-RM,rpPxvyGH3EI,9jA_EFJPP-4,f4ikrN4cy38,Cd252I7A6NE,dagQK5a78ig,wnxkWyyYg9Q,2-tBndbUgU0,yC6N-b1Sh-E
KDtN-g5vArg,stadty10,1227,People & Blogs,106,1737,5,15,7,20,10.2,WFLt6eZfopE,rhFyA-WRE2o,2Xh06PKU1Sg,UVd1s8McPm0,YFWpv1whb-E,MaVJZDdVElo,ZiwXPH6BQRk,tBGj6GfdQnQ,RXrITH_84Pc,DLAs_k8F_hk,s1lOFigH7b8,ubRIzoVnxxU,y1iPzq5cwSE,P68gskx_DAo,XegusHUPlgk,y05qnEKsTPc,nt8hQxLwaVc,VtbhUZSIQ7A,SBFKet3Wm3s,ef-SfOTR-Gw
m-5esKmwbzw,CTroy11,1020,People & Blogs,71,8429,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
exyTUSjhFYw,Spamfrwdchainkiller,999,People & Blogs,647,8831,4.07,27,131,20,89.4,DuBBQ3fTzuw,M3H8HLjaPG8,Fweb1LL6SeE,YjZjMRT8nEE,b8VmDEndm7I,4isXX5V_qzE,HA2JuX3lrow,DLa5WEq8dBs,EoKkkK1pWD8,8gFxK_-fZIA,RGaGtxG8s10,xKtww4mQMpg,3u-wPBEP-Jw,CafgbR2ZcuQ,cH4k2_3yPEI,4vBN4Y-Ui44,Nbmc3Y4XbVY,oc4yV_zflZE,MDoSOVHMHDw,VCgZEhYcBTM
migkZzHJjfY,jenayhottest1,853,People & Blogs,35,114766,4.32,62,48,20,53.6,vtEqUhubPtc,7It8klmjGCc,T8l-Hsn7I7c,WaeM9iKX52E,RPtytQIzP7g,ZqFN26aoc5g,-tTBBLJO58g,w-Nzu2qIorw,UzIL7Gd7E3I,4uchSmdWCWk,4MSp1nLdyBA,CZNxuSORFwY,zfWfbgVi02s,0Lj_KrTg1Yk,V_Blg4evzl8,PL9SgOVF2bw,fK8V6oHWYVU,MAtcSSRtJjY,kAyM7NDbynk,GhYkvPwPedA
c6uYkRCmCnc,Saracallies,622,People & Blogs,36,949,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
e-XcWSu1JMc,AdamBloodshy,978,People & Blogs,118,1751,4.88,8,8,20,8,AItNCn_Oupc,tlC_aB_p2m4,2bRt_zFOzQI,0GcOPDoDazY,nYnC0lZ7lgk,z7H7nB0hmv4,zQs5Un5HrKo,7UXmJSTFTo4,zJgd1M0Xhqw,iK0xr-8DZOE,TdTegVEuY3c,VEtMCuqfcvk,nPDX4K46j5Y,MyUckjboWzw,jyyvbRpH9Yo,8n_SQD6GDj0,8cv2LDwGpeQ,c2nf8uOiLIE,vxP9jwhK_kA,Kt-ad8yjIyU
-PtYfje16x0,witsendfilms,701,People & Blogs,187,10325,4.77,35,62,20,51.2,09yOZsZuxMY,0o4w0_RBFNs,YbZV14Y2F38,fo452S4m93c,2w9SCkzbFS0,er6uPx0oEXU,dju0YLvDeAQ,JtzguQ8RHbA,uHlVWml2PBY,3dDwZONPDZc,wkEwkaUAlBU,HiXDW3UUnw0,E8QLclO3G1E,dzyBtoeravY,QpYEWDYaFig,xjFgKyhX7RM,ByL_2GXgIyw,BPqrn8EXdeg,i9pU9PLRY5A,xVW8gZljJS0
MVwH5CsHXyI,dennywinchester,1243,People & Blogs,295,97,5,2,2,0,2,,,,,,,,,,,,,,,,,,,,
v4Y8BMDfsds,CrazyCrysta,1210,People & Blogs,26,580,0,0,13,0,7.8,,,,,,,,,,,,,,,,,,,,
C_MwvSBvUy8,Anjeli1984,1214,People & Blogs,281,260,5,4,1,0,2.2,,,,,,,,,,,,,,,,,,,,
iSTW105xxbc,lilbabiangel888,1140,People & Blogs,55,10465,4.71,28,28,20,28,PTFQUHW9kyw,xBwYyfElUF0,w6JLviW9m4I,bFFsq1EMOTQ,iIzvqjMsDGA,7oZkxWaClYk,AyPOzfRVsGA,4K074Xy8HQ4,1MV_0QxDbFA,dKELZXas6oU,7yXaAcnyMCM,rwNQ_V-guzo,eSQfRe1YzQ4,OTnNoG1KWRU,ZUP8ckybQyE,JmNz6lMDCgw,vD1tBQUC20U,usKw-q9IbxY,EpCbFb4qYs8,QxathWuv6iA
TZxk4FWhYsY,Sezza333,1202,People & Blogs,250,1128,4.33,3,8,20,6,26Y_2SdHMRg,RclBwS8x8Lw,C1ts1aqA6ts,s5KPsS-h_bA,n-3fpDYPT2M,LvJzQIYnq3M,sVTYjts1luU,4mee48NEgcg,EEIYwu5izDY,CWKnmnK0M80,J6jmf8UY8AA,v-1KdBhvRh8,Cmdae4tLecY,qZqEU5TZafE,XQza-d1eP34,k6ad0ZH3izc,GWihWfdH4Zw,uZg5O9Tu6ZI,B4EydO9quw0,V5i_i0YZhSU
j1Hr7ujhlsk,IndianaParanormal,1146,People & Blogs,58,2724,3,2,1,20,1.4,1TSFdKLJwSs,FVJB4MQ1Dnc,IYgIuRI4nTs,0qfzB9kG6TA,jQp0KowG67A,evK5D-k1R_U,KHRnQ0iwYh4,KOFIh82xneA,kXBGojg01uc,_WnjxboRGmw,nM05C-Ojtm4,oyX9B8DjfVg,h0CNtFjUaTI,yyDqcvRDTm0,txsfZ9jyglg,mdUPxIktyH0,b5C5tLZ81dE,QTmZ9X3QYNw,DqGLLU9ES90,1Vpck2tqfmQ
zjNOkyRQVtc,TheRealCannibalSue,1232,People & Blogs,207,848,5,1,1,20,1,uESZtK9mRpw,nvmVy39zCHk,7zXqneQiprM,evK5D-k1R_U,r5ZYB8GyO7I,moXELgF3FRY,kRmwwztcRr8,krk44lPTVsI,OmPp6gEqsO0,rlL_vfbYA0A,vMwLboLrlWA,w2B4ml9Q5b8,drXE0zspSb0,QrQOfdPe6XA,cNp4LBY2-uo,7hQEJIaciRM,Vee-hFScer0,e8su6TO4WQ8,arohZQ20ub4,cC_xFqMjvDs
PwUxoMU4xqQ,noblegentleman,1144,People & Blogs,207,1640,4.91,11,5,20,7.4,BFiQ1YVJ9js,3UwncoJVNyc,beMIl_jzRN0,uUkCmkcuU4U,2y1k4fmUulc,OKIyWMR9rz8,EYGBsrCmcCw,OcyOxLq9Fcw,g_NZXOBSyO0,m4rSXjhVSqs,SOECibCjfb4,0iFFp4ewsM8,oZPcjuKsis4,62e6H2QMVLI,agFe6h2GvRU,CuMy7pZswSE,wetN3qC87mg,DZDWrJSxz5s,4zAVG-6cRIA,K59sitnp53o
GWgIYAZL8R8,manner222,1254,People & Blogs,97,2210,5,6,0,20,2.4,PKEIixoi8bQ,Eyi2LDw7WF8,yGttLIaxh4k,1F0_oQ0x2dM,PxEae3p6eDk,e9V-x9uy-cI,eH3ET_JDqAk,br0LjBxb0N0,PCwUJcB4b_Y,SWseJEJwPi0,_OUvIcNYWSY,9W-kUS3CM3Y,K4lvwv5kijQ,VBlExZUYmbw,K2dZVTFNgDk,rXQBIYymzDU,mLxmb0vn9K0,ujWqlccybdQ,C-7cYdKAyZo,i8GICCU11Ko
Eyi2LDw7WF8,psychicpet,1253,People & Blogs,30,1109,4,1,0,20,0.4,w7ma1TWIS7w,SXOXinUk2Lk,GWgIYAZL8R8,Xnp_Gnl3Feg,DueHb4CIDk8,NeCwR3qT9eA,M7VIzLC4Vug,i8R7v2KXe14,7ImDdicxi5U,nDFCHc3BMCM,IvwzYmnJEm8,VBlExZUYmbw,9W-kUS3CM3Y,ZvGf8IAgtoA,lz-RS62x40c,SWseJEJwPi0,br0LjBxb0N0,D-Zm4k92Of4,PKEIixoi8bQ,MQMD3BOqK_I
gFELZVBY5tw,AdmiraLordNelson,1254,People & Blogs,193,401,5,5,1,20,2.6,Gs7Mf-sBPqg,9phQ0KfmyZY,Uz3gYYwSE7k,yKm7yMme9jc,w5OxYoMLRtY,riOjPjAOopE,eppNOuGWLpM,sILn7LtHOOI,2pDePqxVFbU,XplGPxAf1hs,jTNqQurw3BA,se0pmpU8zb4,GLQjc4K33cw,J1DUlken8_M,fAE6ibA2efE,7t9DV3LQVms,3g8_YZOe5rk,GzeDOA8-x_w,Ggt0b73h3-4,rlORI73l9uE
8ZsS59IZyog,hejjagheterdaniel,1254,People & Blogs,164,577,1,1,0,20,0.4,0R9gKtJNXeI,df0TX2GyEu4,uWDO8-SMEak,OtOEX1evaDs,n5B9gRJLZgU,f8ZGm6WepY0,oxGTWm5Q9Tg,ND_mS0xWNHA,aEptzYnurE4,Xq9ql-GUsKc,mKvMds2Snvs,Zptr5IGUCvs,jKiaaZZVh6k,RsfVyugB93U,tOXuLa0Cbag,EHpSRz_-idI,tAsSaab1Ycw,6nu3rc2Xics,ZTGxkWCuvGc,a25G6dPzkzY
5C1bNNZVyKQ,bigolfatty,724,People & Blogs,144,26085,4.86,57,84,20,73.2,lCSHnfdiOWM,wBom8fKSr28,tkYFeDqjXE0,7bDf66TntQY,hEPJ9PxVXIM,5CP62PJkuNU,TZ0G7UIGD1Q,P5t7scIUu0A,nRCMneKYthw,03A0Wsb-j2E,y6396Wtz5vY,uZDEoUP-ayY,F-nvTgmXbGg,rYGft-EoUXY,xHoSC9v35eE,kv861obBd7Q,UNyGDD0Jv-8,09yOZsZuxMY,x20Fuss2ckc,VzrrHo6W-E8
dzyBtoeravY,irongeek,956,People & Blogs,43,2010,5,3,1,0,1.8,,,,,,,,,,,,,,,,,,,,
u3HvgQiOMN8,iamFunnyBones,867,People & Blogs,26,2193,5,5,11,0,8.6,,,,,,,,,,,,,,,,,,,,
WVuDTmmrtJ0,esotericonlineradio,996,People & Blogs,240,3766,4.38,8,7,0,7.4,,,,,,,,,,,,,,,,,,,,
_izOAmHArx8,NashvilleSarah,912,People & Blogs,599,1394,4.43,7,1,0,3.4,,,,,,,,,,,,,,,,,,,,
7_qF5hGSWbk,NashvilleSarah,912,People & Blogs,597,5083,3.73,15,6,20,9.6,mXE9BlxAljQ,3DLZC8UArVY,9E7rQDlabZw,WVuDTmmrtJ0,BOMzsIPoY5Q,bfFi_bxVndM,S1LUsFgW1aY,_izOAmHArx8,RNYvyNvbb1c,-l3Bgz8aJtY,eB5-Gi7FD1Q,ElvqKjWXLuY,mj9Tu4wiUf8,V5C-VZN-lZQ,yW5QtCO45I0,TEvqMr0EtsM,YdoVtt7NEYo,7N1MmISJXRI,jaLwoMK9rNQ,GUVBMe-NLik
